"full_text","reply_count","retweet_count","favorite_count","url","created_at"
"#CÁNCER: te gustaría aprender a olvidar más rápido pero todo tiene su tiempo. La herida que cicatriza bien, no vuelve a sangrar, y lo sabes.","2","35","192","https://twitter.com/horoscoponegro/status/1522299936532049922","2022-05-05T19:39:22.000Z"
"Lo pasan realmente mal...

#Horoscoponegro #Aries #Tauro #Géminis #Cáncer #Leo #Virgo #Libra #Escorpio #Sagitario #Capricornio #Acuario #Piscis #signosdelzodiaco https://t.co/Pwq6cw8fH5","5","73","752","https://twitter.com/horoscoponegro/status/1522208549505355776","2022-05-05T13:36:14.000Z"
"#LEO: te gustaría no tomarte las traiciones tan en serio, saber que en la vida hay gente que no merece nada de ti, pero te afecta, es así...","1","31","185","https://twitter.com/horoscoponegro/status/1522203260987318273","2022-05-05T13:15:13.000Z"
"Hay gente en la que no se puede confiar... No son de fiar. 

Síguenos en @horoscoponegro 

#Horoscoponegro #Aries #Tauro #Géminis #Cáncer #Leo #Virgo #Libra #Escorpio #Sagitario #Capricornio #Acuario #Piscis #signosdelzodiaco https://t.co/hhx2XOwq15","0","30","294","https://twitter.com/horoscoponegro/status/1522142867724058624","2022-05-05T09:15:14.000Z"
"#VIRGO: te gustaría ser más tranquilo, tener un poco de relax mental y a veces, pasar de todo, pero siento decírtelo, no puedes, no eres así","4","34","221","https://twitter.com/horoscoponegro/status/1521937005566959620","2022-05-04T19:37:13.000Z"
"#LIBRA: te gustaría decidir en el momento y no tener que pensar las cosas tanto como lo haces para no equivocarte pero eres así, y serás así","2","21","178","https://twitter.com/horoscoponegro/status/1521891455094210560","2022-05-04T16:36:12.000Z"
"Tipos de amigos...

#Horoscoponegro #Aries #Tauro #Géminis #Cáncer #Leo #Virgo #Libra #Escorpio #Sagitario #Capricornio #Acuario #Piscis #signosdelzodiaco https://t.co/gJ0VNuWMQY","4","42","378","https://twitter.com/horoscoponegro/status/1521587960021454855","2022-05-03T20:30:14.000Z"
"#ESCORPIO: te gustaría hacer más caso a tu cabeza y dejar a un lado la pasión para no cometer los mismos errores pero eres como eres.Siempre","1","32","219","https://twitter.com/horoscoponegro/status/1521575118367084545","2022-05-03T19:39:12.000Z"
"#SAGITARIO: te gustaría ser más sensato y tener más tacto a veces, sabes que puedes herir a más de uno con tus formas, aunque sea sin maldad","0","25","137","https://twitter.com/horoscoponegro/status/1521478483741978624","2022-05-03T13:15:12.000Z"
"Lo que esperas que sean VS lo que también son.

Síguenos @horoscoponegro 

#horoscoponegro #aries #tauro #geminis #cáncer #leo #virgo #libra #escorpio #sagitario #capricornio #acuario #piscis https://t.co/PlHCI8K8Aa","4","69","457","https://twitter.com/horoscoponegro/status/1521464896336113664","2022-05-03T12:21:13.000Z"
"Las vibes de los signos según Lisa PARTE III 🤪🥰🤣 https://t.co/nC5zupCja7","6","92","636","https://twitter.com/horoscoponegro/status/1521425961203478528","2022-05-03T09:46:30.000Z"
"Las vibes de los signos según Lisa PARTE II 🤪🥰🤣 https://t.co/txas8qeSvm","1","40","319","https://twitter.com/horoscoponegro/status/1521423155482570752","2022-05-03T09:35:21.000Z"
"Las vibes de los signos según Lisa PARTE I 🤪🥰🤣 https://t.co/Ru4SiZ3BYB","6","55","398","https://twitter.com/horoscoponegro/status/1521420125135687680","2022-05-03T09:23:19.000Z"
"#CAPRICORNIO: te gustaría darle menos vueltas a las cosas, que un problema no gire entorno a toda tu vida, pero siento decírtelo, eres así.","1","38","181","https://twitter.com/horoscoponegro/status/1521212228602634241","2022-05-02T19:37:12.000Z"
"#ACUARIO: te gustaría no acumular tanto y poder expresarte cada vez que algo te moleste, pero no, tu eres de los que estalla...eres así.","1","32","174","https://twitter.com/horoscoponegro/status/1521166720039370753","2022-05-02T16:36:22.000Z"
"El lado oscuro de #Piscis https://t.co/xK2CIAtKH4","9","17","149","https://twitter.com/horoscoponegro/status/1521098482731343875","2022-05-02T12:05:13.000Z"
"El lado oscuro de #Acuario https://t.co/mmrYOPXZam","5","52","299","https://twitter.com/horoscoponegro/status/1521097997836328966","2022-05-02T12:03:17.000Z"
"El lado oscuro de #Capricornio https://t.co/bRAyQP65o6","2","26","223","https://twitter.com/horoscoponegro/status/1521097727135920130","2022-05-02T12:02:13.000Z"
"El lado oscuro de #Sagi https://t.co/3yxmvXIQ5V","1","35","234","https://twitter.com/horoscoponegro/status/1521097575222460416","2022-05-02T12:01:37.000Z"
"El lado oscuro de #Escorpio https://t.co/n7pBUxmC35","2","48","260","https://twitter.com/horoscoponegro/status/1521096970491863040","2022-05-02T11:59:13.000Z"
"El lado oscuro de #Libra https://t.co/dTqVJu7N8q","1","31","244","https://twitter.com/horoscoponegro/status/1521096969808187393","2022-05-02T11:59:12.000Z"
"El lado oscuro de #Virgo https://t.co/A7tX5HHUqT","2","44","246","https://twitter.com/horoscoponegro/status/1521096466672009218","2022-05-02T11:57:12.000Z"
"El lado oscuro de #Leo https://t.co/bMW8CuUZp3","4","30","174","https://twitter.com/horoscoponegro/status/1521096216351805441","2022-05-02T11:56:13.000Z"
"El lado oscuro de #Cáncer https://t.co/7qIZ48qgHk","4","67","358","https://twitter.com/horoscoponegro/status/1521095711621890049","2022-05-02T11:54:12.000Z"
"El lado oscuro de #Géminis https://t.co/MUXQwMnGQ9","1","20","174","https://twitter.com/horoscoponegro/status/1521095459980390402","2022-05-02T11:53:12.000Z"
"El lado oscuro de #Tauro https://t.co/m6MpQBYfzd","4","21","194","https://twitter.com/horoscoponegro/status/1521095249506062336","2022-05-02T11:52:22.000Z"
"El lado oscuro de #Aries https://t.co/XhlajHngaK","5","56","333","https://twitter.com/horoscoponegro/status/1521095209186115585","2022-05-02T11:52:13.000Z"
"#PISCIS: te gustaría ser menos sensible, más decidido, saber frenar algo cuando no te hace bien, pero no, siento decírtelo, no eres así...","2","36","178","https://twitter.com/horoscoponegro/status/1520849878569660417","2022-05-01T19:37:21.000Z"
"¿Qué carta del Tarot eres? 🔮 https://t.co/24OFFU78mn","13","85","961","https://twitter.com/horoscoponegro/status/1520848834745839619","2022-05-01T19:33:12.000Z"
"#ARIES: si no preguntas, que no te den opinión, eso de que se metan en tu vida y te digan esto es lo correcto y esto no te saca de quicio...","1","21","116","https://twitter.com/horoscoponegro/status/1520804328361054210","2022-05-01T16:36:21.000Z"
"El top 3 😂 https://t.co/iiD8H4C6tt","5","28","342","https://twitter.com/horoscoponegro/status/1520792463543316480","2022-05-01T15:49:12.000Z"
"🔮🔮🔮 https://t.co/6ClpCdPxfr","2","105","1256","https://twitter.com/horoscoponegro/status/1520757987350093824","2022-05-01T13:32:13.000Z"
"#TAURO: aunque sepas que el objetivo que te has fijado no es del todo bueno para ti, sólo porque te lo has fijado, llegarás hasta el final.","0","11","104","https://twitter.com/horoscoponegro/status/1520487953155436545","2022-04-30T19:39:11.000Z"
"¿Por qué sonríen los signos? 🔮 https://t.co/ubBmQQPH5h","4","101","1155","https://twitter.com/horoscoponegro/status/1520455996795244545","2022-04-30T17:32:12.000Z"
"Su outfit 😂 https://t.co/89iRuB8ODT","9","121","991","https://twitter.com/horoscoponegro/status/1520429613696045056","2022-04-30T15:47:22.000Z"
"#GÉMINIS: tienes una inestabilidad entre tu pasado y tu futuro un poco grande, pero no te preocupa mucho, te dejas llevar,que sea lo que sea","0","17","143","https://twitter.com/horoscoponegro/status/1520391319373467648","2022-04-30T13:15:12.000Z"
"#CÁNCER: a pesar de que en el fondo eres cariñoso y dulce, tu paciencia tiene límites, y si se llega al límite, se acaba.","0","39","158","https://twitter.com/horoscoponegro/status/1520125105694814211","2022-04-29T19:37:22.000Z"
"#LEO: eres leal a los que son leales contigo, a muerte, a fuego, pero los que no lo son, que esperen un buen, muy buen enemigo contigo.","2","43","185","https://twitter.com/horoscoponegro/status/1520079515845857281","2022-04-29T16:36:12.000Z"
"No hay nada que se resista a un poquito de brujería 😂 https://t.co/H79mYHA49U","9","44","479","https://twitter.com/horoscoponegro/status/1520066935962152960","2022-04-29T15:46:13.000Z"
"El tipo de relación que no vas a volver a tener jamás 🔮 https://t.co/08irk5uRWG","14","86","863","https://twitter.com/horoscoponegro/status/1520032208991490049","2022-04-29T13:28:14.000Z"
"#VIRGO: sabes analizar rápidamente cualquier situación, por eso no se te escapa una y es muy difícil que te engañen aunque te hagas el tonto","2","35","151","https://twitter.com/horoscoponegro/status/1519763221028167680","2022-04-28T19:39:22.000Z"
"¿Cómo influirá el Eclipse solar? 🔮 https://t.co/TFzRBvRSl9","10","77","702","https://twitter.com/horoscoponegro/status/1519760416917893121","2022-04-28T19:28:13.000Z"
"No les pidas que se calmen... 😂 https://t.co/u513NoIqK4","8","61","551","https://twitter.com/horoscoponegro/status/1519749595898822662","2022-04-28T18:45:13.000Z"
"Signos a los que les afectará el eclipse solar 🔮 https://t.co/ipMue2AG0z","42","73","854","https://twitter.com/horoscoponegro/status/1519729965738217473","2022-04-28T17:27:13.000Z"
"Ya están pensando en los hijos 😂😂 https://t.co/qXJzVdIEl5","19","32","406","https://twitter.com/horoscoponegro/status/1519704296845193227","2022-04-28T15:45:13.000Z"
"¿Son cuernos o no? 🔮 https://t.co/MgUUjapPcp","15","79","848","https://twitter.com/horoscoponegro/status/1519669567538216961","2022-04-28T13:27:13.000Z"
"#LIBRA: has decidido que no quieres estresarte por tonterías, no más dramas, prefieres respirar, analizar e incluso darte media vuelta y BYE","0","39","177","https://twitter.com/horoscoponegro/status/1519666546683138058","2022-04-28T13:15:13.000Z"
"#ESCORPIO: analizas demasiado las situaciones y las circunstancias que te rodean. Como en tu cabeza se meta algo, es imposible que salga...","0","40","198","https://twitter.com/horoscoponegro/status/1519400329305022465","2022-04-27T19:37:22.000Z"
"#SAGITARIO: eres libre, independiente, atrevido, enérgico y parece que nada te preocupa pero tienes mucho dentro de esa cabecita...MUCHO.","1","23","162","https://twitter.com/horoscoponegro/status/1519354740454342659","2022-04-27T16:36:13.000Z"
"No necesitan ningún banquete 😂 https://t.co/3ENWA1cKJ9","6","106","959","https://twitter.com/horoscoponegro/status/1519341153891622912","2022-04-27T15:42:13.000Z"
"Son algo más... 🔮 https://t.co/4iPM2ux4dP","21","51","616","https://twitter.com/horoscoponegro/status/1519306718701830144","2022-04-27T13:25:23.000Z"
"#CAPRICORNIO: eres perseverante y cuando te propones algo intentas llegar hasta el final, aunque sea sólo por orgullo. AMOR PROPIO.","1","34","187","https://twitter.com/horoscoponegro/status/1519038403920207873","2022-04-26T19:39:12.000Z"
"¿Cuánto tiempo aguantan solteros los signos? 🔮 https://t.co/RWYI3FBmHn","87","72","888","https://twitter.com/horoscoponegro/status/1519034887327690755","2022-04-26T19:25:14.000Z"
"El único que brilla 😂😂 https://t.co/kztGXnLVtN","8","57","469","https://twitter.com/horoscoponegro/status/1518978262650785793","2022-04-26T15:40:13.000Z"
"#ACUARIO: te cuesta tomar decisiones, aunque sabes lo que quieres, odias que te obliguen, que te presionen y que te lleven al límite. RELAX.","1","23","139","https://twitter.com/horoscoponegro/status/1518941769051873280","2022-04-26T13:15:12.000Z"
"#PISCIS: no sabes parar las cosas a tiempo, te metes en un lío, intentas arreglarlo, pero sin querer, te metes mucho más en el problema...","1","11","152","https://twitter.com/horoscoponegro/status/1518675553112449024","2022-04-25T19:37:22.000Z"
"Red flags de los signos 🔮 https://t.co/dsbkAYxpLU","3","80","905","https://twitter.com/horoscoponegro/status/1518642046667526144","2022-04-25T17:24:13.000Z"
"#ARIES: ¿Puedes ser malo? Si, eres fuego que quema a todo lo que está en tu camino en un estado de ira.","1","17","101","https://twitter.com/horoscoponegro/status/1518630002358689792","2022-04-25T16:36:22.000Z"
"😂 https://t.co/AYAmn4sWNw","10","118","1274","https://twitter.com/horoscoponegro/status/1518615368956358658","2022-04-25T15:38:13.000Z"
"El sonido favorito de los signos 🔮 https://t.co/me6AluVqGn","8","59","715","https://twitter.com/horoscoponegro/status/1518581184124657664","2022-04-25T13:22:22.000Z"
"#TAURO: ¿Puedes ser malo? Si, pero más que malo eres muy terco, la gente se rinde contigo y no llegan a pelear, siempre ganas.","2","17","119","https://twitter.com/horoscoponegro/status/1518313161753083906","2022-04-24T19:37:21.000Z"
"Si son 😂 https://t.co/41O68vkIa7","6","32","377","https://twitter.com/horoscoponegro/status/1518295801222606851","2022-04-24T18:28:22.000Z"
"Los signos con unas copas de más 🔮 https://t.co/ZMBndPoPaD","19","103","1063","https://twitter.com/horoscoponegro/status/1518277141535801345","2022-04-24T17:14:13.000Z"
"#GÉMINIS: ¿Puedes ser malo? Si, tu veneno es mortal cuando sacas tu lengua viperina para hacer daño, pero es sólo ""defensa propia""","1","24","125","https://twitter.com/horoscoponegro/status/1518267611410276352","2022-04-24T16:36:21.000Z"
"😂😂😂😂 https://t.co/Rnq1C45gJF","3","30","352","https://twitter.com/horoscoponegro/status/1518251005686730752","2022-04-24T15:30:22.000Z"
"5 signos que más luchan por sus relaciones 🔮 https://t.co/kctL2P4kE9","22","137","1422","https://twitter.com/horoscoponegro/status/1518216238899638272","2022-04-24T13:12:13.000Z"
"#CÁNCER: ¿Puedes ser malo? Si, también puedes sufrir, pero después, te puedes volver el más cruel del mundo...Y lo sabes.","2","24","156","https://twitter.com/horoscoponegro/status/1517951278638317569","2022-04-23T19:39:21.000Z"
"No te metas con los suyos 😂 https://t.co/Ufkl9PlSIG","0","92","664","https://twitter.com/horoscoponegro/status/1517933122351947776","2022-04-23T18:27:12.000Z"
"#LEO: ¿Puedes ser malo? Si, que seas el rey no hace que seas el más tirano pero como te pongas mandón, se hace lo que TÚ dices.","1","9","105","https://twitter.com/horoscoponegro/status/1517854604054212608","2022-04-23T13:15:12.000Z"
"Ranking de los signos que nacieron para estar solteros 🔮 https://t.co/R3cZz5ztwK","33","81","1005","https://twitter.com/horoscoponegro/status/1517853604350242816","2022-04-23T13:11:14.000Z"
"😂😂😂 https://t.co/oMMYsHxTR8","6","69","754","https://twitter.com/horoscoponegro/status/1517600684417466368","2022-04-22T20:26:13.000Z"
"#VIRGO: ¿Puedes ser malo? Si, mientras no se atrevan a jugar con lo que es tuyo no salta la chispa, pero si provocan...cuidado...","0","32","107","https://twitter.com/horoscoponegro/status/1517588390107037700","2022-04-22T19:37:22.000Z"
"🔮🔮🔮🔮 https://t.co/Vr4GeDlVRj","11","51","590","https://twitter.com/horoscoponegro/status/1517581815325806601","2022-04-22T19:11:14.000Z"
"Necesitan seguir con la conversación 😂 https://t.co/JjZbudRIFa","3","25","314","https://twitter.com/horoscoponegro/status/1517570233694924800","2022-04-22T18:25:13.000Z"
"#LIBRA: ¿Puedes ser malo? Si, mientras no amenacen tu mundo no hay problema pero si buscan, acabarán encontrando.","0","17","120","https://twitter.com/horoscoponegro/status/1517542839709835267","2022-04-22T16:36:22.000Z"
"Relaciones que más pueden durar 🔮 https://t.co/elJmA4GndO","14","77","886","https://twitter.com/horoscoponegro/status/1517490968664186882","2022-04-22T13:10:15.000Z"
"#ESCORPIO: ¿Puedes ser malo? Si, si quieres mantener tu vida a salvo, no hagas daño a un Escorpio. Es simple.","1","27","154","https://twitter.com/horoscoponegro/status/1517226505138577409","2022-04-21T19:39:22.000Z"
"Les da igual 😂 https://t.co/8VsFvRHspl","3","70","601","https://twitter.com/horoscoponegro/status/1517162297650601986","2022-04-21T15:24:13.000Z"
"#SAGITARIO: ¿Puedes ser malo? Si, en el momento, tramas y puedes golpear e insultar pero luego te olvidas. O lo intentas...","1","9","86","https://twitter.com/horoscoponegro/status/1517129829946212352","2022-04-21T13:15:13.000Z"
"¿Cómo impresionar a los signos? 🔮 https://t.co/NFJMTwdQAS","0","62","614","https://twitter.com/horoscoponegro/status/1517128331174494208","2022-04-21T13:09:15.000Z"
"#CAPRICORNIO: ¿Puedes ser malo? Si, no tienes piedad por nadie si te dañan a maldad. Quien te reta debe esperar que plantarás cara.","2","21","133","https://twitter.com/horoscoponegro/status/1516863613960704000","2022-04-20T19:37:22.000Z"
"Los signos en una relación 🔮 https://t.co/CT5jxZwnqm","27","158","1687","https://twitter.com/horoscoponegro/status/1516856285790150665","2022-04-20T19:08:15.000Z"
"#ACUARIO: ¿Puedes ser malo? Si, aunque no te gusten mucho los conflictos, una vez que estallas lo sueltas TODO, aunque duela.","1","20","141","https://twitter.com/horoscoponegro/status/1516818063269765122","2022-04-20T16:36:22.000Z"
"😂😂😂 https://t.co/WRatUZ5jHX","20","136","1294","https://twitter.com/horoscoponegro/status/1516799405013319690","2022-04-20T15:22:13.000Z"
"#PISCIS: ¿Puedes ser malo? Si, retorcido y rencoroso puedes hacer la vida de alguien un infierno. Sólo si quieres ser malo...""Sólo""","3","33","166","https://twitter.com/horoscoponegro/status/1516501728753070082","2022-04-19T19:39:22.000Z"
"El primer signo que te encuentres te sorprenderá este año 🔮 https://t.co/NzaqS46G90","118","44","687","https://twitter.com/horoscoponegro/status/1516463192347660297","2022-04-19T17:06:14.000Z"
"Cuando a #ARIES le dices que algo es imposible y que no debería hacerlo, lo hará, sólo para ver qué puede pasar","0","33","185","https://twitter.com/horoscoponegro/status/1516405054412148742","2022-04-19T13:15:13.000Z"
"La seguridad es clave para #TAURO, si no se siente segur@, mal, porque se irá...¿Tan difícil es dar confianza?","3","28","172","https://twitter.com/horoscoponegro/status/1516138837453549573","2022-04-18T19:37:22.000Z"
"No te aproveches de que #GÉMINIS te perdonó, porque no da muchas segundas oportunidades así que, no te confíes.","1","26","156","https://twitter.com/horoscoponegro/status/1516093286041243653","2022-04-18T16:36:21.000Z"
"No tienen tantas ganas como parece 😂 https://t.co/gzWB2lv5m8","8","213","1466","https://twitter.com/horoscoponegro/status/1516077646190456845","2022-04-18T15:34:12.000Z"
"Nivel de rencor que tienen acumulado los signos 🔮 https://t.co/7qMGcP39vY","83","254","2313","https://twitter.com/horoscoponegro/status/1516046696245075968","2022-04-18T13:31:13.000Z"
"😂😂😂 https://t.co/wSevmmBLz9","7","210","1275","https://twitter.com/horoscoponegro/status/1515787775047520267","2022-04-17T20:22:22.000Z"
"#CÁNCER puede parecer sensible y a veces débil, pero no te confundas, es capaz de conseguir casi todo lo que se propone.","2","42","237","https://twitter.com/horoscoponegro/status/1515776405996544003","2022-04-17T19:37:11.000Z"
"Sus apariencias engañan 😂 https://t.co/plamXX6hcd","3","50","549","https://twitter.com/horoscoponegro/status/1515757535504093185","2022-04-17T18:22:12.000Z"
"Es difícil que lo creas, pero los #LEO son sensibles a pesar de su carácter...","5","37","211","https://twitter.com/horoscoponegro/status/1515730896493629453","2022-04-17T16:36:21.000Z"
"😂😂😂 https://t.co/NUHKHxrkRm","9","209","1207","https://twitter.com/horoscoponegro/status/1515424843583340556","2022-04-16T20:20:12.000Z"
"#VIRGO sabe perfectamente lo que haría para resolver los problemas de otros, pero no lo tiene tan claro cuando le toca arreglar los suyos.","0","38","226","https://twitter.com/horoscoponegro/status/1515414522047217665","2022-04-16T19:39:11.000Z"
"No van a darte más oportunidades 😂 https://t.co/0znqBr3szm","3","41","391","https://twitter.com/horoscoponegro/status/1515349348149866506","2022-04-16T15:20:13.000Z"
"#LIBRA es capaz de hacer sentir a la persona más desgraciada, la más afortunada. Cuando quiere, pero eso si,también es capaz de hundirte más","0","31","202","https://twitter.com/horoscoponegro/status/1515317926609444876","2022-04-16T13:15:21.000Z"
"Cuando le planteas un problema a #ESCORPIO lo primero que te preguntará es ""¿Y como te SIENTES?"" Las emociones son importantes y lo primero.","3","30","208","https://twitter.com/horoscoponegro/status/1515051632815489025","2022-04-15T19:37:12.000Z"
"#SAGITARIO prefiere la paz a la guerra, por eso, si ve arrepentimiento sincero, preferirá perdonarte y vivir tranquil@.","3","30","162","https://twitter.com/horoscoponegro/status/1515006123052572679","2022-04-15T16:36:21.000Z"
"¿Dónde encontrarán el amor los signos? 🔮 https://t.co/ayIJ2u9TQR","24","55","759","https://twitter.com/horoscoponegro/status/1514952232676040709","2022-04-15T13:02:13.000Z"
"#CAPRICORNIO podrá perdonarte, pero eso si, te habrá odiado antes por un buen tiempo.","0","26","154","https://twitter.com/horoscoponegro/status/1514689788984635397","2022-04-14T19:39:21.000Z"
"Si son 😂 https://t.co/QDJ8L95Lae","8","65","713","https://twitter.com/horoscoponegro/status/1514669116665311245","2022-04-14T18:17:13.000Z"
"Se lanzan enseguida 😂 https://t.co/tHN1Nh7GCs","8","112","1060","https://twitter.com/horoscoponegro/status/1514623819138449412","2022-04-14T15:17:13.000Z"
"A #ACUARIO realmente le da lo mismo lo que otros piensen de su persona, así que, no fingirá jamás ser alguien que no es.","0","52","201","https://twitter.com/horoscoponegro/status/1514593114509488137","2022-04-14T13:15:12.000Z"
"#PISCIS puede ofender con sus palabras a veces, y te pedirá disculpas, pero por las palabras utilizadas no por la verdad dicha","0","37","215","https://twitter.com/horoscoponegro/status/1514326858229239818","2022-04-13T19:37:12.000Z"
"El signo cuyos besos dejan huella 🔮 https://t.co/mEG0gatN3o","19","56","785","https://twitter.com/horoscoponegro/status/1514288862486581254","2022-04-13T17:06:13.000Z"
"#ARIES: Siempre que discutes con alguien que aprecias te deprimes a los 5 minutos y te arrepientes, quieres arreglar las cosas enseguida.","1","27","159","https://twitter.com/horoscoponegro/status/1514281348478951426","2022-04-13T16:36:22.000Z"
"#TAURO: no existen los ""imposibles"" para ti...Sabes que lo quieres y lo tienes.","2","37","188","https://twitter.com/horoscoponegro/status/1513964973067804673","2022-04-12T19:39:12.000Z"
"Parejas raras que funcionan muy bien 🔮 https://t.co/lCZV93GphL","43","87","891","https://twitter.com/horoscoponegro/status/1513926472356044802","2022-04-12T17:06:13.000Z"
"Un #GÉMINIS se da cuenta de TODO, pero prefiere mantenerse callado para no demostrar interés alguno.","2","60","281","https://twitter.com/horoscoponegro/status/1513868339059302401","2022-04-12T13:15:13.000Z"
"Cuando #CÁNCER hace algo por alguien, no espera nada a cambio","6","58","310","https://twitter.com/horoscoponegro/status/1513602122113294341","2022-04-11T19:37:21.000Z"
"Los hombres del Zodiaco 🔮 https://t.co/FFDwP9TILA","10","38","363","https://twitter.com/horoscoponegro/status/1513594038477328386","2022-04-11T19:05:14.000Z"
"#LEO te mostrará su decepción sin usar ni siquiera una palabra","1","54","259","https://twitter.com/horoscoponegro/status/1513556571908972561","2022-04-11T16:36:21.000Z"
"Los signos como hermanos 🔮 https://t.co/hssM9SLnGr","14","30","390","https://twitter.com/horoscoponegro/status/1513502940836810754","2022-04-11T13:03:15.000Z"
"¿Cómo son las mentes de los signos? 🔮 https://t.co/KTY7fMfK5v","11","114","1017","https://twitter.com/horoscoponegro/status/1512790235058483202","2022-04-09T13:51:12.000Z"
"Son un poquito dramáticos  😂 https://t.co/IsYmG005Jz","7","100","910","https://twitter.com/horoscoponegro/status/1512520971512594435","2022-04-08T20:01:15.000Z"
"Ranking de los signos que antes se enfadan por tonterías 🔮 https://t.co/OSufFKqCMs","16","50","594","https://twitter.com/horoscoponegro/status/1512488036705214466","2022-04-08T17:50:23.000Z"
"Los signos en el colegio 🔮 https://t.co/9B8tK0zY3W","10","68","741","https://twitter.com/horoscoponegro/status/1512427598344765445","2022-04-08T13:50:13.000Z"
"Ya lo sabían todo  😂 https://t.co/DJt4nlJC4Y","2","41","435","https://twitter.com/horoscoponegro/status/1512142760580722703","2022-04-07T18:58:23.000Z"
"No hay que fiarse nunca 😂 https://t.co/BY4MX7uR2V","26","67","728","https://twitter.com/horoscoponegro/status/1512097422499094534","2022-04-07T15:58:13.000Z"
"Ranking de los signos que sufran más cuando le ponen los cuernos 🔮 https://t.co/KxxmQ5BtPT","12","41","559","https://twitter.com/horoscoponegro/status/1512064960649605143","2022-04-07T13:49:14.000Z"
"Los más impacientes  😂 https://t.co/IECS3zMFXv","9","70","909","https://twitter.com/horoscoponegro/status/1511734781469417492","2022-04-06T15:57:13.000Z"
"#PISCIS: puedes perdonar pero la desconfianza cuando te fallan te queda toda la vida, y toda la vida es TODA LA VIDA","1","46","238","https://twitter.com/horoscoponegro/status/1511724209415888900","2022-04-06T15:15:12.000Z"
"Excusas que ponen los signos cuando no responden 🔮 https://t.co/5wjN4q1Lvp","12","61","529","https://twitter.com/horoscoponegro/status/1511430275837927436","2022-04-05T19:47:13.000Z"
"#ARIES: le pones entusiasmo a todo pero ¡por favor!, que las cosas se hagan rápido porque si se demoran, pierdes las ganas. Y lo sabes...","0","26","154","https://twitter.com/horoscoponegro/status/1511361822254899213","2022-04-05T15:15:12.000Z"
"Son selectivos con su amabilidad 😂 https://t.co/X3J1HKdTo7","7","194","1337","https://twitter.com/horoscoponegro/status/1511085250788696068","2022-04-04T20:56:13.000Z"
"Cómplices de locuras 🔮 https://t.co/BLXPVfecVC","25","65","785","https://twitter.com/horoscoponegro/status/1511067637400453127","2022-04-04T19:46:13.000Z"
"#TAURO: da igual que la gente lo entienda o no lo entienda, tú, necesitas tu espacio y si, a veces tu tiempo para volver con más fuerza...","1","41","176","https://twitter.com/horoscoponegro/status/1510999435328864259","2022-04-04T15:15:13.000Z"
"¿Qué tipo de comida basura eres según tu signo? 🔮 https://t.co/3KyHgkwleV","29","60","583","https://twitter.com/horoscoponegro/status/1510705749596508168","2022-04-03T19:48:12.000Z"
"Así se sienten 🖤 https://t.co/tXaI4kOL8i","8","177","1385","https://twitter.com/horoscoponegro/status/1510680581914386444","2022-04-03T18:08:12.000Z"
"Los signos dando consejos 🔮 https://t.co/8oHhz9S6pE","3","74","779","https://twitter.com/horoscoponegro/status/1510675550364483604","2022-04-03T17:48:12.000Z"
"#GÉMINIS: a pesar de que te cuesta, puedes esconder tus sentimientos, pero eso si, tu cara lo dirá todo, el que te conoce, te conoce...","0","55","232","https://twitter.com/horoscoponegro/status/1510637082670157837","2022-04-03T15:15:21.000Z"
"Los mejores consejos del mundo 🖤 https://t.co/bD5X3HWsfF","2","12","220","https://twitter.com/horoscoponegro/status/1510635072558350341","2022-04-03T15:07:22.000Z"
"Los signos en una pelea 😂 https://t.co/8RU3MC9DkA","21","146","1635","https://twitter.com/horoscoponegro/status/1510317691499913222","2022-04-02T18:06:12.000Z"
"#CÁNCER: a pesar de que en el fondo eres cariñoso, tu paciencia tiene límites. Se sorprenden cuando de repente te vuelvas frío como el hielo","2","50","225","https://twitter.com/horoscoponegro/status/1510274695886774275","2022-04-02T15:15:21.000Z"
"🔮🔮🔮🔮 https://t.co/UwfJ6yaFDK","3","47","535","https://twitter.com/horoscoponegro/status/1510252262626668552","2022-04-02T13:46:13.000Z"
"¿Qué tipo de intensos son los signos? 🔮 https://t.co/URYdGyJtXo","7","79","792","https://twitter.com/horoscoponegro/status/1509980472591400964","2022-04-01T19:46:13.000Z"
"#LEO: puedes atender a todo el mundo, el problema es que tu atención se mantenga más de cinco minutos. Si no te interesa, no puedes evitarlo","1","34","180","https://twitter.com/horoscoponegro/status/1509912271295819781","2022-04-01T15:15:12.000Z"
"¿Qué signo es tu crush en secreto? 🔮 https://t.co/m6tIiRToF1","29","39","467","https://twitter.com/horoscoponegro/status/1509889626869317633","2022-04-01T13:45:14.000Z"
"😂😂😂😂 https://t.co/vHiRMadZsa","1","48","520","https://twitter.com/horoscoponegro/status/1509622617870946320","2022-03-31T20:04:14.000Z"
"#VIRGO: si tienes que dar ayuda a quien sea, lo harás, no dudas en ofrecerla, pero sí te costará pedirla si la necesitas tú, y mucho...","3","69","260","https://twitter.com/horoscoponegro/status/1509549936316239879","2022-03-31T15:15:25.000Z"
"😂😂😂😂 https://t.co/lgb1tLJrYm","11","102","1127","https://twitter.com/horoscoponegro/status/1509259973896904704","2022-03-30T20:03:13.000Z"
"Parejas que poseen mucha química 🔮 https://t.co/vX9LKMuJrh","27","65","589","https://twitter.com/horoscoponegro/status/1509223736477728787","2022-03-30T17:39:13.000Z"
