"full_text","reply_count","retweet_count","favorite_count","url","created_at"
"«Estás muerto cuando deja de atraerte el placer, cuando ya no piensas más que en evitar el aburrimiento y no te importa que tu vida sea más ausencia —de dolor, de pasión, de entusiasmo— que contenido».
«La invención del amor», José Ovejero
📷Martine Franck https://t.co/gSldwyXXfH","8","208","758","https://twitter.com/literlandweb1/status/1526268744040947717","2022-05-16T18:29:59.000Z"
"""Todos somos comunes. Todos somos aburridos. Todos somos espectaculares. Todos somos tímidos. Todos somos intrépidos. Todos somos héroes. Todos somos indefensos. Sólo depende del día"".
Brad Meltzer
📷 Alfred Eisenstaedt https://t.co/o7O7rvV03B","16","897","3319","https://twitter.com/literlandweb1/status/1526258569141800962","2022-05-16T17:49:34.000Z"
"""El aburrimiento se cura con curiosidad. La curiosidad no se cura con nada.""
Dorothy Parker
📷 Tommy Ingberg https://t.co/6l9gMpCwCv","6","305","1280","https://twitter.com/literlandweb1/status/1526253091141689346","2022-05-16T17:27:47.000Z"
"https://t.co/XsEEDqvTJS","16","706","4038","https://twitter.com/literlandweb1/status/1526245844680425474","2022-05-16T16:59:00.000Z"
"«La única desgracia es llevar una vida aburrida».
Carta de Stendhal a Giulia Rinieri de Rocchi.
📷Ramón Masats https://t.co/3gUauLL7Gn","5","53","407","https://twitter.com/literlandweb1/status/1526243617949593601","2022-05-16T16:50:09.000Z"
"""Para fugarnos de la tierra
un libro es el mejor bajel;
y se viaja mejor en el poema
que en el más brioso y rápido corcel.
Aun el más pobre puede hacerlo,
nada por ello ha de pagar:
el alma en el transporte de su sueño
se nutre solo de silencio y paz"".
Emily Dickinson https://t.co/zPHCBD7fUP","0","88","384","https://twitter.com/literlandweb1/status/1526238548218851334","2022-05-16T16:30:00.000Z"
"“El mundo hay que fabricárselo uno mismo, hay que crear peldaños que te suban, que te saquen del pozo. Hay que inventar la vida porque acaba siendo verdad”.
Ana María Matute https://t.co/8G7jZx3DHr","26","1428","6221","https://twitter.com/literlandweb1/status/1526237963004391426","2022-05-16T16:27:41.000Z"
"José Ángel Valente https://t.co/Vy0z635HEY","2","84","453","https://twitter.com/literlandweb1/status/1526231078532435970","2022-05-16T16:00:19.000Z"
"Te deseamos una pronta recuperación. Domingo Villar, a ti y al inspector Leo Caldas, nacido de tu imaginación y acunado en las orillas atlánticas de Vigo.
El escritor de novela negra Domingo Villar, ingresado en estado muy grave en un hospital de Vigo.
https://t.co/4fbpZlyJpx","4","36","160","https://twitter.com/literlandweb1/status/1526226764338548736","2022-05-16T15:43:11.000Z"
"""El verdadero valor reside en enfrentarse al peligro aun cuando uno está asustado, y esa clase de valor la tienes de sobra"".
Frank L. Baum
📷Elliott Erwitt https://t.co/WJPDOBJwbo","4","180","795","https://twitter.com/literlandweb1/status/1526219672831541248","2022-05-16T15:15:00.000Z"
"“-La cobardía es uno de los mayores defectos del hombre.

-No, no estoy de acuerdo. La cobardía es el mayor defecto de todos”. 
""El maestro y Margarita"", Mijaíl Bulgákov
📷 André Kertész https://t.co/AXZzb6FZ6r","3","64","364","https://twitter.com/literlandweb1/status/1526201301440376834","2022-05-16T14:02:00.000Z"
"""La vida humana es todo un caos. Todos toman una posición, imponen sus derechos y sentimientos, malinterpretando los motivos de los demás y los suyos propios"".
Katherine Anne Porter 
📷Arno Fischer https://t.co/7gdss3o0pH","3","105","367","https://twitter.com/literlandweb1/status/1526200802364243977","2022-05-16T14:00:01.000Z"
"https://t.co/YKS29CJYMy","2","221","1161","https://twitter.com/literlandweb1/status/1526198803329589249","2022-05-16T13:52:04.000Z"
"""Se contradice el silencio, si se explica. Y aun si no se explica: porque, el silencio, si se le atiende, habla"".
Ana Rossetti 
📷Charles Harbutt https://t.co/77sCo0L3iq","5","146","680","https://twitter.com/literlandweb1/status/1526181923466493952","2022-05-16T12:45:00.000Z"
"""Dicen que los pensamientos de los sueños van derechitos al cielo. Ojalá que los míos alcancen esa altura"".
""Pedro Páramo"", Juan Rulfo
📷Juan Rulfo https://t.co/agZUt5Ci0a","4","395","1670","https://twitter.com/literlandweb1/status/1526163552167288832","2022-05-16T11:32:00.000Z"
"""Hay aire y sol, hay nubes. Allá arriba un cielo azul y detrás de él tal vez haya canciones; tal vez mejores voces... Hay esperanza, en suma. Hay esperanza para nosotros, contra nuestro pesar"".
""Pedro Páramo"", Juan Rulfo
📷Marco Antonio Cruz. https://t.co/iTNcQwmRCq","1","157","569","https://twitter.com/literlandweb1/status/1526163051300413440","2022-05-16T11:30:00.000Z"
"""Hacia tantos años que no alzaba la cara, 
que me olvidé del cielo...El cielo está tan alto, y mis ojos tan sin mirada, que vivía contenta con saber dónde quedaba la tierra"".
""Pedro Páramo"", Juan Rulfo https://t.co/yIon8AErIC","24","855","3720","https://twitter.com/literlandweb1/status/1526144174839369729","2022-05-16T10:15:00.000Z"
"""El pasado nunca está donde crees que lo dejaste"". 
Katherine Anne Porter 
📷Robert Frank https://t.co/hjpQpgVAp6","7","272","1225","https://twitter.com/literlandweb1/status/1526023857106190336","2022-05-16T02:16:54.000Z"
"""En esta corta vida
que sólo dura una hora
cuánto—cuán poco—está
dentro de nuestro poder"".

Emily Dickinson
📷Philippe Halsman https://t.co/eprfLxniZA","1","149","742","https://twitter.com/literlandweb1/status/1525990063385059328","2022-05-16T00:02:37.000Z"
"📷Vladimir Lagrange","0","4","32","https://twitter.com/literlandweb1/status/1525956733520203776","2022-05-15T21:50:10.000Z"
"Sigo creyendo que el sol sale todos los días y que cada nuevo sol anuncia un día nuevo, un día que ayer fue futuro; sigo creyendo que hoy prometerá un mañana en el instante de cerrar una página, imprevisible antes, irrepetible después, del tiempo.   
Terra nostra, Carlos Fuentes https://t.co/QPnHspOo79","5","248","789","https://twitter.com/literlandweb1/status/1525956637453914113","2022-05-15T21:49:47.000Z"
"“No hay más corona de espinas que los recuerdos”. 
Leopoldo María Panero https://t.co/uAB8Hozj4w","7","227","1158","https://twitter.com/literlandweb1/status/1525899688586665989","2022-05-15T18:03:30.000Z"
"""Me gusta pensar que al final de cada historia comienza otra para cada uno que puede ser mucho mejor"".
Kazuo Ishiguro
📷Saul Leiter https://t.co/bWd1OkbVMA","14","478","1716","https://twitter.com/literlandweb1/status/1525898887952736257","2022-05-15T18:00:19.000Z"
"""Existe un gentil pensamiento que a veces me hace sentir vivo, porque es un pensamiento de ti"".
Dante Alighieri 
📷 Andrei Tarkovsky https://t.co/G3sPv4NuGh","4","236","1081","https://twitter.com/literlandweb1/status/1525880689819779074","2022-05-15T16:48:00.000Z"
"""Lo mejor que el mundo tiene está en los muchos mundos que el mundo contiene, las distintas músicas de la vida, sus dolores y colores: las mil y una maneras de vivir y decir, creer y crear, comer, trabajar, bailar, jugar, amar, sufrir y celebrar"".
Eduardo Galeano https://t.co/MYzW2wHRxb","10","399","1255","https://twitter.com/literlandweb1/status/1525879672722030597","2022-05-15T16:43:58.000Z"
"""El secreto de la genialidad es el de conservar el espíritu del niño hasta la vejez, lo cual quiere decir nunca perder el entusiasmo"".
Aldous Huxley
📷Catherine Balet https://t.co/IaU48LKPlH","6","201","829","https://twitter.com/literlandweb1/status/1525861663261483010","2022-05-15T15:32:24.000Z"
"""No hay sol sin sombra"".
""El mito de Sísifo"", Albert Camus https://t.co/Bf2xcfUaw7","7","349","2680","https://twitter.com/literlandweb1/status/1525860679063838723","2022-05-15T15:28:29.000Z"
"""Quizá estar vivo sea esto: perseguir instantes que mueren"".
""La elegancia del erizo"", Muriel Barbery https://t.co/unEjwcOWEA","7","198","906","https://twitter.com/literlandweb1/status/1525860335248412672","2022-05-15T15:27:07.000Z"
"https://t.co/KyKvj7Yn4s","3","426","2209","https://twitter.com/literlandweb1/status/1525859278908792832","2022-05-15T15:22:55.000Z"
"Es necesario reivindicar el derecho de soñar. Quizá pueda parecer un derecho de poca monta. Pero, si se reflexiona sobre ello, aparecerá como una gran prerrogativa. Si el hombre es capaz todavía de nutrir ilusiones ese hombre es aún un hombre libre
Antonio Tabucchi
📷Rodney Smith https://t.co/e8zBZpgdbK","4","161","549","https://twitter.com/literlandweb1/status/1525839748920664065","2022-05-15T14:05:19.000Z"
"""La peor soledad es no estar a gusto con uno mismo"".
Mark Twain
📷Flora Borsi https://t.co/Fy0iy0rOhs","16","685","3076","https://twitter.com/literlandweb1/status/1525811408470163457","2022-05-15T12:12:42.000Z"
"""Siddhartha"", Hermann Hesse https://t.co/ZSnldNUOfG","40","1939","7309","https://twitter.com/literlandweb1/status/1525802086524456962","2022-05-15T11:35:40.000Z"
"""...Como si la vida te dijese: mira, aquí me tienes, vuelve a intentarlo"".

Karmelo Iribarren https://t.co/tSRLfkk2Uy","19","1661","6858","https://twitter.com/literlandweb1/status/1525780821960957953","2022-05-15T10:11:10.000Z"
"""Creo que el mundo es bello, 
que la poesía es como el pan, de todos. 
Y que mis venas no terminan en mí 
sino en la sangre unánime 
de los que luchan por la vida, 
el amor, 
las cosas, 
el paisaje y el pan, 
la poesía de todos"".

""Como tú"", Roque Dalton
📷Kin Fai Ho https://t.co/Kvizuj2y5v","6","251","875","https://twitter.com/literlandweb1/status/1525659477994881024","2022-05-15T02:08:59.000Z"
"""Ha terminado
la hora de la ceniza para mi corazón.
Hace frío sin ti,
pero se vive"".

Roque Dalton https://t.co/UGFjMRbAAP","8","1034","5339","https://twitter.com/literlandweb1/status/1525627115282042882","2022-05-15T00:00:23.000Z"
"""Siempre nos encontraremos a nosotros mismos en el mar"".
E.E. Cummings https://t.co/uweH5yUbRj","14","623","3082","https://twitter.com/literlandweb1/status/1525603039192686592","2022-05-14T22:24:43.000Z"
"""Casi siempre pasa igual: cuando la felicidad nos toca es cuando menos nos damos cuenta de que somos felices, y tal vez las alturas nos mandan nuestra buena dosis de dolor, para que aprendamos a ser agradecidos"".
""El olvido que seremos"", Héctor Abad Faciolince
📷William Klein https://t.co/zBoxD9nKms","7","133","575","https://twitter.com/literlandweb1/status/1525553601686425602","2022-05-14T19:08:16.000Z"
"""Sé que el tono es una unidad indivisible en palabras, pero desmenuzar el silencio en palabras es una de mis maneras sin gracia de amar el silencio, y así es como muchas veces mato lo que comprendo. (Aunque, gracias a Dios, sé más silencio que palabras)"". 
Clarice Lispector https://t.co/ddRBdPPFy1","1","40","230","https://twitter.com/literlandweb1/status/1525552968250052611","2022-05-14T19:05:45.000Z"
"""La libertad era esto, quedarse un momento con el sol y el viento en la cara; esto era vivir: sonreír y estar sola"".
Daphne du Maurier 
📷Helena Almeida https://t.co/oW7vv31d6b","1","148","701","https://twitter.com/literlandweb1/status/1525552331605041154","2022-05-14T19:03:13.000Z"
"“Antes o después, a todos nos llega en esta vida un demonio propio que nos persigue y atormenta y a final de cuentas hemos de luchar contra él"".
Daphne du Maurier
📷Vivian Maier https://t.co/tLrynXFzp9","6","147","617","https://twitter.com/literlandweb1/status/1525537678258647041","2022-05-14T18:05:00.000Z"
"""Hay días en que una uña rota, una cutícula crecida o un poco de esmalte descascarado te estrujan el corazón y el dique que contiene tus tristezas se resquebraja"".
Clarice Lispector 
📷Ferdinando Scianna https://t.co/agt6gSXRrF","3","55","316","https://twitter.com/literlandweb1/status/1525536421947133952","2022-05-14T18:00:00.000Z"
"""Jamás no es una palabra aplicable a nuestra especie, hay tantas cosas que creemos que jamás haríamos y sin embargo, puestos en ese lugar, las hacemos"".
Claudia Piñeiro
🎬""Alphaville"", Jean-Luc Godard (1965) https://t.co/428HMnOrHC","0","91","422","https://twitter.com/literlandweb1/status/1525516790306025473","2022-05-14T16:42:00.000Z"
"""No pienses en mañana
ni me hagas promesas
ni tú serás el mismo
ni yo estaré presente.
Vivamos juntos la cima de este amor
sin engaños
sin miedo
transparentes"".

Claribel Alegría
🎬""Paris When It Sizzles"", Richard Quine (1963) https://t.co/npTmbpHRn6","1","102","460","https://twitter.com/literlandweb1/status/1525515029088333824","2022-05-14T16:35:00.000Z"
"""Los ciudadanos de la modernidad, los consumidores de la violencia como espectáculo, los adeptos a la proximidad sin riesgos han sido instruidos para ser cínicos respecto de la posibilidad de la indignación""
""Ante el dolor de los demás"", Susan Sontag
📷 Sebastião Salgado https://t.co/7wXtYunJo4","3","152","456","https://twitter.com/literlandweb1/status/1525503704119398400","2022-05-14T15:50:00.000Z"
"“-Uno sólo se hace fuerte después de superar todo tipo de pruebas.
-Fuerte no. Fuertes ya eran la piedra y el hierro - afirmó ella categórica
-Flexible. Ahí radica la diferencia. No puedes sobrevivir si no lo eres” .
""Beatriz y los cuerpos celestes"", Lucía Etxebarría https://t.co/UaSdAeu0vp","4","132","550","https://twitter.com/literlandweb1/status/1525498673987207171","2022-05-14T15:30:00.000Z"
"De @oleismos https://t.co/JHOeUa7gaJ","18","990","4206","https://twitter.com/literlandweb1/status/1525489697119784966","2022-05-14T14:54:20.000Z"
"RT @esparza_rafa: “Aquellos que creen saber menos descubrirán quizá, al final, 
que ha sido de ellos de quienes más han aprendido los otros…","0","145","0","https://twitter.com/literlandweb1/status/1525487325148585984","2022-05-14T14:44:55.000Z"
"“Lo que acerca de mí escribió Homero 
nada tiene que ver con el que fui”. 

“El verdadero Aquiles”, Joan Margarit https://t.co/53JbhfwkOG","0","98","471","https://twitter.com/literlandweb1/status/1525480551901282304","2022-05-14T14:18:00.000Z"
"“…Un rey saliendo en un tren hacia el exilio.
La libertad es una librería,
ir indocumentado,
Canciones que una vez nos prohibieron.
Una forma de amor, la libertad.”

Joan Margarit https://t.co/Sj1qohvLHC","0","32","195","https://twitter.com/literlandweb1/status/1525479797266128897","2022-05-14T14:15:00.000Z"
"“La felicidad no es un bien que puede atesorarse; es una manera de pensar, un estado de ánimo.” Daphne du Maurier https://t.co/7QpQ9g2SqD","3","276","1349","https://twitter.com/literlandweb1/status/1525460933086089216","2022-05-14T13:00:02.000Z"
"""No puede conmigo
la tristeza
la arrastro hacia la vida
y se evapora"".

""No puede"", Claribel Alegría 
📷Ferdinando Scianna https://t.co/maDcCl7KiY","1","90","426","https://twitter.com/literlandweb1/status/1525440286196961281","2022-05-14T11:38:00.000Z"
"""…el amor que hoy me calma es sin urgencias"".

Joan Margarit https://t.co/DlyaBXEb2L","22","1168","5209","https://twitter.com/literlandweb1/status/1525420657164439552","2022-05-14T10:20:00.000Z"
"“Somos tan complicados, nosotros, tan llenos de misteriosos resortes, de resonancias secretas, de alianzas y hostilidades, de encuentros y desencuentros"".
Julio Cortázar https://t.co/i9nIlQ01Ut","5","339","1320","https://twitter.com/literlandweb1/status/1525298237250338816","2022-05-14T02:13:33.000Z"
"""El lujo nunca me ha atraído, me gustan las cosas simples, los libros, estar sola o con alguien que me entienda”. 
Daphne du Maurier
📷Peter Lindbergh https://t.co/2QpZUaptLP","28","1002","4587","https://twitter.com/literlandweb1/status/1525289618337320961","2022-05-14T01:39:18.000Z"
"""Todo amor es fantasía:
él inventa el año, el día,
la hora y su melodía"".

""Canciones a Guiomar"", Antonio Machado https://t.co/pd3MfWHVfG","1","135","594","https://twitter.com/literlandweb1/status/1525264969624862721","2022-05-14T00:01:21.000Z"
"""Nena, tú estás metida en una jaula. Tú misma la construiste. Y tus límites. No importa a dónde huyas, te enjaularás en tu propio ser"".
""Desayuno con diamantes"", Truman Capote
📷Ontwerpduo https://t.co/X37tXuhqvs","9","147","732","https://twitter.com/literlandweb1/status/1525251258369589251","2022-05-13T23:06:52.000Z"
"*📷Leonard Freed","0","3","34","https://twitter.com/literlandweb1/status/1525235742762536964","2022-05-13T22:05:13.000Z"
"""No está escrito en ninguna parte que no puedas conseguirlo"".
Elena Ferrante
📷Leonard https://t.co/CVOWDb6kSe","11","301","1254","https://twitter.com/literlandweb1/status/1525235352084029441","2022-05-13T22:03:40.000Z"
"""Cansado de odiar, te amo
Cansado de amar, te odio"". 
Miguel Hernández https://t.co/WtE2iz5XFk","11","417","1817","https://twitter.com/literlandweb1/status/1525200362851942400","2022-05-13T19:44:38.000Z"
"""El recuerdo todo lo literaturiza, lo sé, la nostalgia embellece lo perdido y crea símbolos donde no los hay"".
Elvira Lindo 
📷Raymond Depardon https://t.co/KcxlQ7V8Ss","3","89","375","https://twitter.com/literlandweb1/status/1525178148559667201","2022-05-13T18:16:21.000Z"
"""La poesía es el lugar donde todo sucede. A semejanza del amor, del humor, del suicidio y de todo acto profundamente subversivo, la poesía se desentiende de lo que no es su libertad o su verdad"".
Alejandra Pizarnik https://t.co/sHoLd5iqnp","7","168","625","https://twitter.com/literlandweb1/status/1525176602295926787","2022-05-13T18:10:13.000Z"
"""Con esta moneda
me voy a comprar
un ramo de cielo
y un metro de mar,
un pico de estrella,
un sol de verdad,
un kilo de viento,
y nada más"". 

""Nada más"", María Elena Walsh. 
📷Cristina Coral https://t.co/HmtUZOEUz0","6","180","753","https://twitter.com/literlandweb1/status/1525149403429883906","2022-05-13T16:22:08.000Z"
"https://t.co/FrdhJNF0nS","3","96","373","https://twitter.com/literlandweb1/status/1525149151259938817","2022-05-13T16:21:08.000Z"
"""El arte es la mentira que nos ayuda a ver la verdad"".
Pablo Picasso https://t.co/F25Zdf6GtJ","4","224","1088","https://twitter.com/literlandweb1/status/1525148565567332354","2022-05-13T16:18:48.000Z"
"De todo un poco. https://t.co/yYcHySUu5T","2","56","343","https://twitter.com/literlandweb1/status/1525138440211374083","2022-05-13T15:38:34.000Z"
"""La finalidad de la vida no es prosperar sino transformarse. Cuando uno se lanza a lo desconocido se salva"".
Elena Poniatowska
📷Helena Almeida https://t.co/N9LdqFAh01","5","279","889","https://twitter.com/literlandweb1/status/1525136587822071808","2022-05-13T15:31:12.000Z"
"""No estoy seguro de que yo exista, en realidad. Soy todos los autores que he leído, toda la gente que he conocido, todas las mujeres que he amado. Todas las ciudades que he visitado, todos mis antepasados"". 
Jorge Luis Borges
📷Ferdinando Scianna https://t.co/LAZVjfCVTD","1","145","609","https://twitter.com/literlandweb1/status/1525135932239880192","2022-05-13T15:28:36.000Z"
"""Quien con monstruos lucha cuide no convertirse a su vez en uno. Cuando miras largo tiempo a un abismo, también éste mira dentro de ti"".
""Más allá del bien y el mal"", Friedrich Nietzsche
📷Nan Goldin https://t.co/LAJVWNARv5","10","387","1435","https://twitter.com/literlandweb1/status/1525115838428241922","2022-05-13T14:08:45.000Z"
"""A medida que recordamos nos alejamos cada vez más de los hechos, de manera que recordamos no hechos, sino recuerdos de hechos"".
""Tiempo de inocencia"", Carme Riera
📷Rodney Smith https://t.co/Cp5WJm5W4B","2","112","424","https://twitter.com/literlandweb1/status/1525115193692495874","2022-05-13T14:06:12.000Z"
"""Cuando todo lo demás falla, renuncia y ve a una biblioteca"".
Stephen King. https://t.co/Pd3bAwttjF","33","1532","7194","https://twitter.com/literlandweb1/status/1525080571633860608","2022-05-13T11:48:37.000Z"
"""Todo es resultado de una serie de conocimientos, de vivencias, de encuentros, de aprender de las propias torpezas cometidas en un momento determinado"".
Leonardo Padura 
📷Brassaï https://t.co/8p7DKASBk9","4","164","514","https://twitter.com/literlandweb1/status/1525060685046206467","2022-05-13T10:29:36.000Z"
"""Lo más difícil de aprender en la vida es qué puente hay que cruzar y qué puente hay que quemar"".
Bertrand Russell https://t.co/Feqx8E9AUO","27","1778","7035","https://twitter.com/literlandweb1/status/1525055455046819843","2022-05-13T10:08:49.000Z"
"""Más fácilmente se añade lo que falta que se quita lo que sobra"".
Francisco de Quevedo https://t.co/nTfjvpMIbP","3","98","425","https://twitter.com/literlandweb1/status/1525051811547201536","2022-05-13T09:54:20.000Z"
"""El lenguaje puede ser tan engañoso. Una palabra puede significar dos cosas al mismo tiempo, una historia puede significar varias cosas”.
Margaret Atwood
🎬""Sántántangó"", Béla Tarr (1994) https://t.co/gmKW0BONxl","4","211","742","https://twitter.com/literlandweb1/status/1524936680356163585","2022-05-13T02:16:51.000Z"
"""Lo correcto es lo correcto, aunque no lo haga nadie. Lo que está mal está mal, aunque todo el mundo se equivoque al respecto"".
G.K. Chesterton
📷Dorothea Lange https://t.co/oCyObq0g3Q","17","1374","4465","https://twitter.com/literlandweb1/status/1524917089215053836","2022-05-13T00:59:00.000Z"
"RT @_IrAdler: ""Sólo puedo pensar en mí cuando pienso en ti. Sólo puedo pensar en ti conmigo..."" (📖: El corazón helado, #AlmudenaGrandes) (📽…","0","74","0","https://twitter.com/literlandweb1/status/1524908098623885322","2022-05-13T00:23:16.000Z"
"""Es demasiado inexperta aún, demasiado joven para entender y apreciar la explicación que puede darle acerca de que también en la ortiga hay belleza necesariamente, que hay un aspecto redentor en el diablo"".
""Daisy sisters"", Henning Mankell 
📷Richard Tuschman https://t.co/VsQzzvkiJz","1","43","206","https://twitter.com/literlandweb1/status/1524902243178369040","2022-05-13T00:00:00.000Z"
"“La insatisfacción de los humanos, ese querer siempre algo más, algo mejor, algo distinto, es el origen de innumerables desdichas”.
Rosa Montero
📷 Iva Jauss https://t.co/vDS8DZbIQ0","15","397","1475","https://twitter.com/literlandweb1/status/1524901715253805057","2022-05-12T23:57:54.000Z"
"""¿Cómo disociarlos, cómo saber lo que es convicción y lo que es capricho?""
""Ese maldito yo"", Emil Cioran
🎬""Verano con Monika"", Ingmar Bergman (1953) https://t.co/fOSseSV6gg","1","41","215","https://twitter.com/literlandweb1/status/1524872046798245889","2022-05-12T22:00:01.000Z"
"""Hay que ser avaros con el dolor"".
José Eustasio Rivera. https://t.co/xhYQ3qQMPp","2","50","315","https://twitter.com/literlandweb1/status/1524804098226196487","2022-05-12T17:30:01.000Z"
"""No eches de menos un destino más fácil"".

Luis Cernuda
📷Josef Koudelka https://t.co/XfpbrgAo6B","2","129","748","https://twitter.com/literlandweb1/status/1524792769893498880","2022-05-12T16:45:00.000Z"
"Ilustración de Lisandro Rota https://t.co/7We6Y3bCCF","4","130","1040","https://twitter.com/literlandweb1/status/1524779935281229830","2022-05-12T15:54:00.000Z"
"""Suelo pasar de la ilusión a la ansiedad, de una loca esperanza a una triste negación. Es como una lluvia con sol, pero un sol de cartón dorado y una sucia lluvia sin tempestad"".
""Cuadernos, apuntes y reflexiones"", Gustave Flaubert
📷Willy Ronis https://t.co/6Tl2O0kzAT","6","106","455","https://twitter.com/literlandweb1/status/1524776160235769861","2022-05-12T15:39:00.000Z"
"“No es que leemos y luego pensamos, sino que pensamos algo y lo leemos en un libro que parece escrito por nosotros pero que no ha sido escrito por nosotros"".
Ricardo Piglia
📷René-Jacques https://t.co/om39rwmoJO","4","84","406","https://twitter.com/literlandweb1/status/1524773897962508288","2022-05-12T15:30:00.000Z"
"""Por eso se rompió. No se agotó, no se acabó, no se murió, sólo se rompió, se vino abajo como una torre demasiado alta, como una apuesta demasiado alta, como una esperanza demasiado alta"". Almudena Grandes
📷Jone Reed https://t.co/XsJWqPMA4f","7","243","915","https://twitter.com/literlandweb1/status/1524766094879195136","2022-05-12T14:59:00.000Z"
"""Los sentimientos no los elegimos se nos vienen, se crían como la maleza que nadie planta y que inunda la tierra"". Emilia Pardo Bazán
🎬 Eternal Sunshine of the Spotless Mind, Michel Gondry (2004) https://t.co/6gtDGKwnQ4","5","362","1539","https://twitter.com/literlandweb1/status/1524759300035383296","2022-05-12T14:32:00.000Z"
"""La desdicha del hombre moderno, es ser a la vez egoísta y sensible; lo bastante egoísta para ceder a sus pasiones, lo bastante sensible para sufrir al presenciar el estrago causado por ellas en el ajeno destino"".
Emilia Pardo Bazán https://t.co/g5NMYrlEci","1","107","397","https://twitter.com/literlandweb1/status/1524758797406945280","2022-05-12T14:30:00.000Z"
"""Qué gran cosa es pensar, qué libertad. La cabeza se puede mover por un espacio infinito"". 
Bernardo Atxaga
📷Jacques Henri Lartigue https://t.co/yPTFbJLRl8","1","92","446","https://twitter.com/literlandweb1/status/1524757131014160385","2022-05-12T14:23:23.000Z"
"La magia de los libros depende de la magia de los lectores. 
📷Librería en Londres, 1956 https://t.co/np8jp9Fufg","9","294","1734","https://twitter.com/literlandweb1/status/1524751501796823040","2022-05-12T14:01:01.000Z"
"""La nostalgia que se tiene de una persona a la que ya no se ama, esa pena y ese rencor, ¿Cómo se llama?""
Clarice Lispector
📷Robert Frank https://t.co/GEPoWkunmo","32","154","767","https://twitter.com/literlandweb1/status/1524748848417046529","2022-05-12T13:50:28.000Z"
"https://t.co/DEdAtLAHvt","3","136","655","https://twitter.com/literlandweb1/status/1524746035951771648","2022-05-12T13:39:18.000Z"
"""Soy muy consciente de mis privilegios, por eso, lejos de conformarme, siempre me he exigido más y obligado a trabajar en rebajar obstáculos para las que venís detrás, porque no es solo cuestión de leyes, sino de costumbres encogidas y ñoñas"".
Emilia Pardo Bazán https://t.co/34hQSg8Qjy","2","85","334","https://twitter.com/literlandweb1/status/1524736151977963520","2022-05-12T13:00:01.000Z"
"""¡La calle! ¡Espectáculo siempre variado y nuevo, siempre concurrido, siempre abierto y franco!""
Emilia Pardo Bazán
📷Pere Català https://t.co/whcoSJEKBj","1","65","401","https://twitter.com/literlandweb1/status/1524714756023664640","2022-05-12T11:35:00.000Z"
"""Ética y belleza eran uno y lo mismo. Tallar el cuerpo era tallar también el alma. Curar el odio a si mismo era curar la soledad"".
Yukio Mishima https://t.co/AxZMStiGct","6","172","715","https://twitter.com/literlandweb1/status/1524695881378762752","2022-05-12T10:20:00.000Z"
"“Hasta que no te hagas consciente de lo que llevas en tu inconsciente, éste último dirigirá tu vida y le llamarás destino”.
Carl Gustav Jung https://t.co/7NXreNEq72","16","1075","4089","https://twitter.com/literlandweb1/status/1524582795158470657","2022-05-12T02:50:38.000Z"
"“El comienzo nunca es el comienzo. Lo que confundimos con el comienzo es solo el momento en que entendemos que las cosas han cambiado”.
""Mugre Rosa"", Fernanda Trías https://t.co/UBlnisPxLZ","2","271","1086","https://twitter.com/literlandweb1/status/1524575747217666049","2022-05-12T02:22:38.000Z"
"https://t.co/NkqUC1PuXL","2","325","1120","https://twitter.com/literlandweb1/status/1524560129999478786","2022-05-12T01:20:34.000Z"
"Carlos Miguel Cortés https://t.co/Jva6Q04ChZ","19","2041","8662","https://twitter.com/literlandweb1/status/1524546630845968385","2022-05-12T00:26:56.000Z"
"""Lo que nos incita a retroceder es tan humano y necesario como lo que nos impulsa a avanzar"".
Pier Paolo Passolini.
📷Tina Sosna https://t.co/2dzPolPCqy","2","176","736","https://twitter.com/literlandweb1/status/1524541534661607424","2022-05-12T00:06:41.000Z"
"Una palabra lo dice todo: https://t.co/vNvhUg1kUc","8","328","1904","https://twitter.com/literlandweb1/status/1524489004195979272","2022-05-11T20:37:56.000Z"
"""Somos lo que hacemos con lo que hicieron de nosotros"".
Jean-Paul Sartre
📷Vivian Maier https://t.co/UkHqxNbZzS","11","886","3498","https://twitter.com/literlandweb1/status/1524482519437041665","2022-05-11T20:12:10.000Z"
"""¡Cuánta gente feliz que no sabe que lo es!""
Alejandro Dumas https://t.co/qpSqBqSAx0","49","3319","14530","https://twitter.com/literlandweb1/status/1524479111846113281","2022-05-11T19:58:38.000Z"
"En ti me quedo...
Ángel González https://t.co/Q3tjuD1vep","7","214","911","https://twitter.com/literlandweb1/status/1524437931846508544","2022-05-11T17:15:00.000Z"
"""Si es imposible predecir el futuro, creo que ciertos sentimientos muy intensos se anuncian con meses, incluso años de anticipación, mediante un extraño pálpito del corazón.""
""El ardor de la sangre"", Irène Némirovsky https://t.co/cOnbfKCcfX","6","110","563","https://twitter.com/literlandweb1/status/1524431137241767936","2022-05-11T16:48:00.000Z"
"""Su encanto, su entrega, su disponibilidad. ¡Sabe Dios! (...)cuando una persona entra en uno, se hace indispensable y no es fácil olvidarla"". 
""Señora de rojo sobre fondo gris"", Miguel Delibes
📷Elliott Erwitt https://t.co/lAhMubJda5","6","230","1020","https://twitter.com/literlandweb1/status/1524430382552203267","2022-05-11T16:45:00.000Z"
"https://t.co/3gb3Mn5QKM","11","1600","6285","https://twitter.com/literlandweb1/status/1524419374144233474","2022-05-11T16:01:15.000Z"
